39	37,3
38	37,4
37	37,6
36	37,7
35	37,9
36	38,0
37	38,3
38	38,6
39	38,9
38,6	39,1
38,2	39,4
37,8	39,7
37,4	40,0
37	39,6
37,2	39,3
37,4	38,9
37,6	38,5
37,8	38,1
38	37,8
37,2	37,4
36,4	37,0
35,6	37,0
34,8	37,0
34	37,0
33,5	37,0
33	37,0
32,5	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	37,0
32	36,9
32	36,8
32	36,6
32	36,5
32	36,4
32	36,3
32	36,1
32	36,0
32	35,8
32	35,6
32	35,3
32	35,1
32	34,9
32	34,7
32	34,4
32	34,2
32	34,0
32	34,0
	34,0
	34,0
	34,0
	34,0
	34,0
	34,0
	34,0
	34,0
	34,0
	33,7
	33,4
	33,1
	32,9
	32,6
	32,3
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
	32,0
