0	0.0	54.64999999999999	2.6499999999999915	0.0	11.649999999999991	10.149999999999991	0.0	-39.35000000000001	-39.75000000000001
1	0.0	52.016666666666666	16.016666666666666	0.0	8.016666666666666	10.016666666666666	0.0	-43.483333333333334	-42.583333333333336
2	0.0	54.89999999999999	20.89999999999999	0.0	9.899999999999991	-1.8000000000000114	0.0	-43.10000000000001	-40.80000000000001
3	0.0	56.06666666666666	25.066666666666663	0.0	10.066666666666663	-7.933333333333337	0.0	-43.43333333333334	-39.833333333333336
4	0.0	52.93333333333334	44.93333333333334	0.0	7.933333333333337	-12.666666666666657	0.0	-49.06666666666666	-44.06666666666666
5	0.0	49.366666666666674	65.36666666666667	0.0	4.366666666666674	-16.83333333333333	0.0	-54.133333333333326	-48.133333333333326
6	0.0	58.3	28.299999999999997	0.0	11.299999999999997	-9.5	0.0	-47.7	-40.7
7	0.0	54.06666666666666	47.06666666666666	0.0	7.066666666666663	-14.333333333333343	0.0	-48.43333333333334	-45.43333333333334
8	0.0	48.33333333333333	66.33333333333333	0.0	2.3333333333333286	-18.66666666666667	0.0	-48.66666666666667	-49.66666666666667
9	0.0	48.55	63.55	0.0	1.5499999999999972	-16.75	0.0	-45.95	-50.95
10	0.0	50.783333333333346	61.783333333333346	0.0	-2.2166666666666544	-14.916666666666657	0.0	-43.216666666666654	-52.216666666666654
11	0.0	51.65000000000002	60.65000000000002	0.0	-5.34999999999998	-11.34999999999998	0.0	-43.04999999999998	-52.54999999999998
12	0.0	51.483333333333334	60.483333333333334	0.0	-6.516666666666666	-11.516666666666666	0.0	-42.016666666666666	-51.916666666666664
13	0.0	51.46666666666668	60.46666666666668	0.0	-8.533333333333317	-11.533333333333317	0.0	-40.73333333333332	-51.13333333333332
14	0.0	45.66666666666667	61.66666666666667	0.0	-7.333333333333329	-10.533333333333331	0.0	-39.33333333333333	-50.133333333333326
15	0.0	48.58333333333333	60.58333333333333	0.0	-8.416666666666671	-10.916666666666671	0.0	-39.41666666666667	-50.41666666666667
16	0.0	47.91666666666667	59.91666666666667	0.0	-8.083333333333329	-10.783333333333331	0.0	-39.08333333333333	-49.883333333333326
17	-9.47142857142856	49.52857142857144	61.52857142857144	0.0	-6.471428571428561	-9.47142857142856	0.0	-37.47142857142856	-48.171428571428564
18	-10.214285714285708	55.78571428571429	59.78571428571429	0.0	-8.214285714285708	-10.214285714285708	0.0	-38.21428571428571	-48.71428571428571
19	-8.742857142857147	45.25714285714285	60.25714285714285	0.0	-6.742857142857147	-8.742857142857147	0.0	-34.24285714285715	-47.042857142857144
20	-10.54285714285713	55.45714285714287	57.45714285714287	0.0	-9.54285714285713	-10.54285714285713	0.0	-33.54285714285713	-48.74285714285713
21	-3.8999999999999915	17.10000000000001	63.10000000000001	0.0	-3.8999999999999915	-4.099999999999994	0.0	-25.39999999999999	-42.89999999999999
22	-7.357142857142861	36.64285714285714	58.64285714285714	0.0	-8.357142857142861	-6.757142857142867	0.0	-26.35714285714286	-46.45714285714286
23	-10.414285714285697	55.5857142857143	54.5857142857143	0.0	-12.414285714285697	-9.1142857142857	0.0	-28.6142857142857	-49.6142857142857
24	-10.171428571428578	54.82857142857142	53.82857142857142	0.0	-13.171428571428578	-8.071428571428584	0.0	-27.671428571428578	-49.57142857142858
25	-10.814285714285703	57.1857142857143	53.1857142857143	0.0	-13.814285714285703	-7.914285714285697	0.0	-27.514285714285705	-50.3142857142857
26	-11.01428571428572	58.98571428571428	51.98571428571428	0.0	-15.01428571428572	-7.314285714285717	0.0	-27.01428571428572	-50.61428571428572
27	-14.416666666666643	61.58333333333336	47.58333333333336	0.0	0.0	-10.016666666666637	0.0	-30.616666666666646	-54.116666666666646
28	-13.966666666666683	59.03333333333332	48.03333333333332	0.0	0.0	-8.76666666666668	0.0	-30.466666666666683	-53.86666666666668
