0	0.0	-10.775000000000006	19.924999999999997	16.924999999999997	0.0	-26.075000000000003
1	0.0	-9.625	16.375	13.875	0.0	-20.625
2	0.0	-11.350000000000001	15.649999999999999	15.050000000000004	0.0	-19.35
3	0.0	-13.125	14.875	16.375	0.0	-18.125
4	0.0	-16.950000000000003	20.450000000000003	15.649999999999991	0.0	-19.150000000000002
5	0.0	-20.75	26.049999999999997	14.950000000000003	0.0	-20.25
6	0.0	-22.750000000000007	31.049999999999997	13.549999999999997	0.0	-21.850000000000005
7	0.0	-24.749999999999996	36.05	12.25	0.0	-23.549999999999997
8	0.0	-26.52500000000001	41.27499999999999	11.174999999999997	0.0	-25.925000000000008
9	0.0	-24.674999999999997	35.725	13.725000000000001	0.0	-24.775
10	0.0	-22.85	30.15	16.249999999999993	0.0	-23.55
11	0.0	-20.325	24.375	18.575000000000003	0.0	-22.625
12	0.0	-18.275000000000006	18.224999999999994	20.52499999999999	0.0	-20.475000000000005
13	0.0	-16.124999999999996	12.075000000000003	22.47500000000001	0.0	-18.424999999999997
14	0.0	-13.925000000000004	5.474999999999994	24.574999999999996	0.0	-16.125000000000004
15	0.0	-13.049999999999997	4.550000000000004	24.549999999999997	0.0	-16.049999999999997
16	0.0	-12.099999999999994	3.700000000000003	24.5	0.0	-16.099999999999994
17	0.0	-11.174999999999997	2.825000000000003	24.525000000000006	0.0	-16.174999999999997
18	0.0	-10.25	1.9500000000000028	24.549999999999997	0.0	-16.25
19	0.0	-10.075000000000003	1.3249999999999957	24.825000000000003	0.0	-16.075000000000003
20	0.0	-9.600000000000001	0.0	24.4	0.0	-14.8
21	0.0	-9.099999999999994	-1.2999999999999972	24.0	0.0	-13.599999999999994
22	0.0	-8.625	-2.625	23.575000000000003	0.0	-12.325
23	0.0	-8.125	-3.924999999999997	23.174999999999997	0.0	-11.125
24	0.0	-7.400000000000006	-5.000000000000007	23.0	0.0	-10.600000000000009
25	0.0	-7.375	-5.774999999999999	23.025000000000006	0.0	-9.875
26	0.0	-7.400000000000006	-6.6000000000000085	23.099999999999994	0.0	-9.100000000000009
27	0.0	-7.399999999999999	-7.399999999999999	23.199999999999996	0.0	-8.399999999999999
28	0.0	-7.775000000000006	-7.775000000000006	23.724999999999994	0.0	-8.175000000000011
