0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
50	0.0
51	0.0
52	0.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	0.0
59	0.0
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	0.0
71	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	183.0
80	182.0
81	181.0
82	180.0
83	179.0
84	178.0
85	177.0
86	176.0
87	174.0
88	173.0
89	172.0
90	171.0
91	170.0
92	156.0
93	141.0
94	127.0
95	113.0
96	99.0
97	84.0
98	70.0
99	77.0
100	83.0
101	90.0
102	97.0
103	103.0
104	110.0
105	114.0
106	118.0
107	121.0
108	125.0
109	129.0
110	133.0
111	136.0
112	140.0
113	145.0
114	150.0
115	155.0
116	160.0
117	165.0
118	170.0
119	175.0
120	180.0
121	185.0
122	190.0
123	195.0
124	200.0
125	205.0
126	210.0
127	215.0
128	220.0
129	225.0
130	230.0
131	235.0
132	240.0
133	238.0
134	235.0
135	233.0
136	231.0
137	228.0
138	226.0
139	224.0
140	221.0
141	219.0
142	217.0
143	214.0
144	212.0
145	210.0
146	207.0
147	205.0
148	203.0
149	200.0
150	198.0
151	196.0
152	193.0
153	191.0
154	189.0
155	187.0
156	184.0
157	182.0
158	180.0
159	177.0
160	175.0
161	173.0
162	170.0
163	168.0
164	166.0
165	163.0
166	161.0
167	159.0
168	156.0
169	154.0
170	152.0
171	149.0
172	147.0
173	145.0
174	142.0
175	142.0
176	150.0
177	145.0
178	147.0
179	143.0
180	145.0
181	148.0
182	142.0
183	153.0
184	157.0
185	157.0
186	157.0
187	160.0
188	171.0
189	174.0
190	177.0
191	179.0
192	182.0
193	175.0
194	182.0
195	171.0
196	177.0
197	178.0
198	184.0
199	187.0
200	189.0
201	190.0
202	190.0
203	190.0
204	190.0
205	190.0
206	200.0
207	170.0
208	175.0
209	180.0
210	190.0
211	180.0
212	190.0
213	200.0
214	190.0
215	204.0
216	217.0
217	212.0
218	219.0
219	219.0
220	211.0
221	208.0
222	201.0
223	203.0
224	211.0
225	211.0
226	217.0
227	223.0
228	224.0
229	224.0
230	219.0
231	222.0
232	228.0
233	219.0
234	227.0
235	228.0
236	220.0
237	227.0
238	227.0
239	215.0
240	202.0
241	203.0
242	203.0
243	201.0
244	198.0
245	197.0
246	211.0
247	211.0
248	201.0
249	201.0
250	201.0
251	203.0
252	206.0
253	211.0
254	215.0
255	220.0
256	199.0
257	197.0
258	194.0
259	192.0
260	191.0
261	189.0
262	180.0
263	176.0
264	176.0
265	176.0
266	178.0
267	178.0
268	175.0
269	173.0
270	173.0
271	173.0
272	173.0
273	170.0
274	167.0
275	174.0
276	175.0
277	175.0
278	188.0
279	192.0
280	188.0
281	187.0
282	192.0
283	197.0
284	202.0
285	177.0
286	181.0
287	160.0
288	159.0
289	164.0
290	163.0
291	158.0
292	159.0
293	159.0
294	155.0
295	153.0
296	152.0
297	157.0
298	159.0
299	162.0
300	162.0
301	163.0
302	162.0
303	162.0
304	162.0
305	161.0
306	162.0
307	169.0
308	163.0
309	165.0
310	166.0
311	164.0
312	161.0
313	161.0
314	162.0
315	161.0
316	158.0
317	153.0
318	152.0
319	147.0
320	145.0
321	143.0
322	147.0
323	142.0
324	141.0
325	139.0
326	134.0
327	135.0
328	135.0
329	135.0
330	133.0
331	129.0
332	128.0
333	135.0
334	136.0
335	135.0
336	135.0
337	134.0
338	133.0
339	132.0
340	130.0
341	129.0
342	128.0
343	127.0
344	126.0
345	125.0
346	124.0
347	122.0
348	121.0
349	120.0
350	119.0
351	118.0
352	117.0
353	116.0
354	114.0
355	113.0
356	112.0
357	111.0
358	110.0
359	109.0
360	108.0
361	106.0
362	105.0
363	104.0
364	103.0
