75	66,5	72	82	42,9	125,1	32,0	30,0	19,2
76	70	72	78	42,8	125,0	28,0	30,3	18,8
77	71	72	75	42,6	124,2	33,5	30,6	18,4
79	72	74	71	42,5	123,4	39,0	30,9	18,0
82	70	74	68	42,3	122,6	33,0	31,1	17,0
83	83	68	64	42,2	121,8	27,0	31,4	16,0
84	95	70	61	42,0	121,0	27,0	31,7	15,0
84	108	70	73	42,0	119,0	27,0	32,0	14,0
85	110	71	85	42,0	117,0	23,5	30,3	13,7
86	112	72	81	42,0	115,0	20,0	28,5	13,3
86	114	73	77	41,5	113,0	28,0	26,8	13,0
91	112	74	73	41,0	111,0	36,0	25,0	12,7
88	108	75	69	40,5	109,0	29,0	25,4	12,3
85	90	76	65	40,0	107,0	22,0	25,8	12,0
83	103	77	61	39,5	99,4	42,0	26,2	11,0
80	101	78	73	39,0	91,9	62,0	26,6	10,0
77	95	79	85	38,7	84,3	43,5	27,0	9,0
74	66	80	60	38,3	76,7	25,0	25,7	8,0
72	60	65	35	38,0	69,1	27,5	24,3	8,0
69	63	64	36	34,5	61,6	30,0	23,0	8,0
66	61	65	37	31,0	54,0	25,7	20,0	8,0
63	56	64	35	27,5	47,7	21,3	17,0	7,6
61	52	69	32	24,0	41,3	17,0	14,0	7,2
58	51	64	30	23,5	35,0	15,5	9,0	6,8
55	50	63	26	23,0	32,0	14,0	8,8	6,4
37	50	60	21	22,7	29,0	15,5	8,6	6,0
21	50	63	24	22,3	26,0	17,0	8,4	6,0
23	49	63	26	22,0	23,0	27,5	8,2	6,0
26	39	58	29	22,5	25,0	38,0	8,0	6,0
28	39	59	15	23,0	23,5	27,0	8,5	7,0
30	38	59	18	26,0	22,0	16,0	9,0	8,0
32	38	55	20	29,0	22,3	17,0	10,7	9,0
32	38	57	21	32,0	22,5	18,0	12,3	10,0
27	37	58	23	31,0	22,8	18,5	14,0	10,0
31	37	55	25	30,0	23,0	19,0	14,0	10,0
34	39	52	26	33,0	30,5	16,5	14,0	10,0
34	38	50	27	35,0	38,0	14,0	13,5	11,0
34	40	47	27	39,0	35,0	20,0	13,0	12,0
30	41	41	31	36,0	35,0	26,0	13,0	13,0
33	41	34	31	35,0	36,0	23,0	13,0	14,0
35	40	30	30	34,0	37,0	20,0	13,0	15,0
