0	0.0	-6.0	8.0	0.0	4.0	-6.0
1	0.0	-8.075000000000003	25.924999999999997	0.0	-4.075000000000003	-13.775000000000006
2	0.0	5.825000000000003	-6.174999999999997	0.0	4.825000000000003	-4.474999999999994
3	0.0	10.25	-7.75	0.0	3.25	-5.75
4	0.0	14.0	-9.0	0.0	2.0	-7.0
5	0.0	16.75	9.75	0.0	-16.25	-10.25
6	0.0	25.0	-10.0	0.0	-11.0	-4.0
7	0.0	28.5	-13.5	0.0	-11.5	-3.5
8	0.0	29.0	-16.0	0.0	-11.0	-2.0
9	0.0	29.25	-13.75	0.0	-10.75	-4.75
10	0.0	25.25	-12.75	0.0	-7.75	-4.75
11	0.0	28.75	-13.25	0.0	-9.25	-6.25
12	0.0	28.25	-12.75	0.0	-10.75	-4.75
13	0.0	28.25	-12.75	0.0	-11.75	-3.75
14	0.0	27.625	-11.375	0.0	-12.375	-3.875
15	0.0	19.75	-8.25	0.0	-9.25	-2.25
16	0.0	21.125	-7.875	0.0	-9.875	-3.375
17	-28.400000000000006	37.599999999999994	-3.4000000000000057	0.0	-5.400000000000006	-0.4000000000000057
18	-29.0	40.0	-4.0	0.0	-6.0	-1.0
19	-27.400000000000006	37.599999999999994	-3.4000000000000057	0.0	-6.400000000000006	-0.4000000000000057
20	-26.4	33.6	-2.3999999999999986	0.0	-5.399999999999999	0.6000000000000014
21	-24.160000000000004	26.839999999999996	-1.1600000000000037	0.0	-4.160000000000004	2.6399999999999935
22	-26.14	33.86	-3.1400000000000006	0.0	-6.140000000000001	1.5600000000000023
23	-29.700000000000003	47.3	-6.700000000000003	0.0	-9.700000000000003	-1.2000000000000028
24	-29.460000000000008	48.53999999999999	-7.460000000000008	0.0	-10.460000000000008	-1.1600000000000108
25	-29.64	47.36	-7.640000000000001	0.0	-9.64	-0.4399999999999977
26	-29.799999999999997	48.2	-8.799999999999997	0.0	-8.799999999999997	-0.7999999999999972
27	-30.97999999999999	59.02000000000001	-9.97999999999999	0.0	-16.97999999999999	-1.079999999999984
28	-29.900000000000006	53.099999999999994	-8.900000000000006	0.0	-15.100000000000009	0.7999999999999972
29	-30.22	55.78	-10.219999999999999	0.0	-15.619999999999997	0.28000000000000114
30	-31.359999999999985	58.640000000000015	-11.359999999999985	0.0	-15.959999999999987	0.040000000000020464
31	-30.566666666666663	64.43333333333334	-10.566666666666663	-10.566666666666663	-14.36666666666666	1.63333333333334
32	-32.66666666666667	65.33333333333333	-13.666666666666671	-1.6666666666666714	-16.66666666666667	-0.6666666666666714
33	-38.31666666666666	79.68333333333334	-18.316666666666663	4.683333333333337	-22.316666666666663	-5.416666666666657
34	-36.7	75.3	-17.700000000000003	5.299999999999997	-22.200000000000003	-4.0
35	-37.08333333333333	76.91666666666667	-18.08333333333333	4.916666666666671	-23.08333333333333	-3.5833333333333286
36	-37.64999999999999	79.35000000000001	-18.64999999999999	4.3500000000000085	-24.14999999999999	-3.249999999999986
37	-38.53333333333333	87.46666666666667	-20.53333333333333	2.4666666666666686	-26.53333333333333	-4.333333333333329
38	-39.3	90.7	-21.299999999999997	1.7000000000000028	-27.5	-4.299999999999997
39	-37.733333333333334	86.26666666666667	-20.733333333333334	2.2666666666666657	-27.233333333333334	-2.8333333333333286
40	-34.33333333333333	80.66666666666667	-17.33333333333333	-6.333333333333329	-24.03333333333333	1.3666666666666742
41	-36.266666666666666	77.73333333333333	-19.266666666666666	3.7333333333333343	-26.266666666666666	0.3333333333333286
42	-36.483333333333334	78.51666666666667	-19.483333333333334	3.5166666666666657	-26.983333333333334	0.9166666666666714
43	-36.2	76.8	-19.200000000000003	3.799999999999997	-27.200000000000003	2.0
44	-37.10000000000001	80.89999999999999	-20.10000000000001	2.8999999999999915	-28.60000000000001	1.9999999999999858
45	-36.983333333333334	85.01666666666667	-19.983333333333334	-1.9833333333333343	-28.983333333333334	2.9166666666666714
46	-37.08333333333333	89.91666666666667	-20.08333333333333	-7.083333333333329	-29.28333333333333	3.6166666666666742
47	-32.716666666666654	71.28333333333335	-15.716666666666654	-6.716666666666654	-25.01666666666665	8.88333333333334
48	-26.983333333333334	47.016666666666666	-9.983333333333334	-5.983333333333334	-19.483333333333334	15.416666666666671
49	-24.433333333333323	38.56666666666668	-7.433333333333323	-8.433333333333323	-17.033333333333324	18.76666666666668
50	-31.216666666666654	63.783333333333346	-15.216666666666654	-4.216666666666654	-25.01666666666665	11.88333333333334
51	-27.16666666666667	30.83333333333333	-11.166666666666671	11.833333333333329	-21.06666666666667	16.733333333333334
52	-29.099999999999994	46.900000000000006	-14.099999999999994	5.900000000000006	-24.199999999999996	14.600000000000009
53	-33.716666666666654	73.28333333333335	-18.716666666666654	-2.7166666666666544	-29.01666666666665	10.88333333333334
54	-37.66666666666667	99.33333333333333	-23.66666666666667	-10.666666666666671	-34.06666666666667	6.733333333333334
55	-33.28333333333333	84.71666666666667	-20.28333333333333	-11.283333333333331	-30.883333333333333	11.016666666666666
56	-31.566666666666663	78.43333333333334	-18.566666666666663	-12.566666666666663	-29.266666666666666	13.533333333333331
57	-31.5	65.5	0.5	-17.5	-30.4	13.400000000000006
58	-32.3	51.7	19.700000000000003	-21.299999999999997	-31.299999999999997	13.5
59	-35.233333333333334	33.766666666666666	36.766666666666666	-12.233333333333334	-34.43333333333334	11.36666666666666
60	-44.16666666666667	48.83333333333333	47.83333333333333	-10.166666666666671	-44.56666666666667	2.2333333333333343
61	-48.3	51.7	63.7	-17.299999999999997	-48.8	-1.0
62	-49.56666666666666	45.43333333333334	81.43333333333334	-23.566666666666663	-51.266666666666666	-2.4666666666666686
63	-53.016666666666666	44.983333333333334	97.98333333333333	-30.016666666666666	-54.81666666666666	-5.11666666666666
