160	157	153		79,0	122,6	76	65,4	58,8
162	160	153		79,0	123,4	75	65,4	59,0
163	159	144		79,0	124,1	70	65,4	59,0
165	159	203		79,0	124,9	65	65,5	59,0
167	157	176		79,0	125,7	65,25	65,5	59,0
169	157	145		79,0	126,5	65,5	65,5	59,0
170	159	141		79,0	127,2	65,75	65,5	59,0
172	161	138		79,0	128,0	66	65,6	59,0
174	150	134	133	79,0	128,8	70,5	65,6	59,0
158	149	129	135	79,0	129,6	75	65,6	59,0
156	152	143	130	79,0	130,3	69,5	65,6	59,0
155	169	157	127	79,0	131,1	64	65,7	59,0
153	153	163	127	79,0	131,9	67	65,7	59,0
152	151	154	127	79,0	132,7	70	65,7	59,0
150	149	148	130	79,0	133,4	82,5	65,7	59,0
149	142	148	127	79,0	134,2	95	65,8	59,0
147	155	150	127	79,0	135,0	77,5	65,8	59,0
146	166	150	127	79,0	137,1	60	65,8	59,0
144	154	150	133	79,0	139,3	63,5	65,8	59,0
141	152	151	135	79,0	141,4	67	65,9	58,0
140	152	146	130	79,0	143,6	70,5	65,9	57,0
139	153	75	127	79,0	145,7	74	65,9	56,0
138	150	79	127	79,0	147,9	68,5	65,9	55,0
137	151	80	127	79,0	150,0	63	66,0	54,5
136	152	74	152	79,0	149,5	62	66,0	54,0
135	152	76	139	79,0	149,0	61	65,7	53,5
134	153	114	127	79,0	148,6	59	65,4	53,0
133	153	152	146	79,0	148,3	57	65,1	52,5
132	152	145	164	79,0	147,9	56,5	64,9	52,0
132	152	155	127	79,0	147,6	56	64,6	51,8
131	150	145	127	79,0	147,2	57	64,3	51,6
130	149	148	127	79,0	146,9	58	64,0	51,4
129	149	150	152	79,0	146,5	57	64,0	51,2
128	148	145	139	79,0	146,1	56	64,0	51,0
127	147	144	127	79,0	145,8	50,75	64,0	50,7
126	145	145	146	79,0	145,4	45,5	64,0	50,3
125	83	142	164	79,0	145,1	40,25	64,0	50,0
119	82	150	127	79,0	144,7	35	64,0	48,4
116	82	146	152	79,0	144,4	44,5	64,0	46,8
112	82	142	139	79,0	144,0	54	64,0	45,2
109	82	137	127	79,0	143,0	52	64,0	43,6
115	92	140	146	79,0	142,0	50	64,0	42,0
121	90	139	164	79,0	141,0	44	64,0	41,0
124	110	140	127	79,0	140,0	38	64,0	40,0
126	130	135	146	79,0	139,0	40,5	64,0	39,0
128	150	136	164	79,0	137,3	43	64,0	38,0
130	150	136	127	79,0	135,7	43	65,0	34,0
131	152	137	146	79,0	134,0	43	66,0	30,0
133	152	138	164	79,0	133,3	38	67,0	26,0
103	152	139	127	79,0	132,5	33	68,0	22,0
101	151	139	90	78,8	131,8	33,5	68,4	18,0
99	150	140	90	78,7	131,0	34	68,8	14,0
96	149	141	90	78,5	129,3	38,5	69,2	16,5
94	159	142	146	78,3	127,6	43	69,6	19,0
92	166	142	164	78,2	125,9	39	70,0	21,5
90	151	143	127	78,0	124,1	35	66,0	24,0
87	136	136	90	77,3	122,4	37,5	62,0	24,0
85	102	143	90	76,7	120,7	40	58,0	24,0
83	60	139	90	76,0	119,0	41	55,7	24,0
81	66	138	104	75,0	105,7	42	53,3	22,6
78	62,5	136	117	74,0	92,3	39,66666667	51,0	21,2
76	59	137	131	57,0	79,0	37,33333333	37,0	19,8
74	57	130	89	40,0	72,3	35	23,0	18,4
59	55	138	46	35,5	65,5	33,5	22,0	17,0
44	57	141	38	31,0	58,8	32	21,0	16,3
51	59	133	31	31,7	52,0	30	20,0	15,7
54	60	126	23	32,3	48,0	28	19,0	15,0
57	59	129	21	33,0	43,5	26	18,0	14,5
61	58	134	20	35,0	39,0	24	17,5	14,0
64	57	129	21	37,0	38,8	24,5	17,0	13,5
63	56	128	21	38,0	38,6	25	16,7	13,0
63	55	127	22	38,0	38,4	23,5	16,3	13,0
65	54	125	23	38,0	38,2	22	16,0	13,0
67	52	120	24	38,0	38,0	21,5	16,0	13,0
62	50	114	24	39,0	37,8	21	16,0	13,0
71	48	115	24	40,0	37,6	17	16,0	13,0
67	48	89	26	42,0	37,4	13	16,0	13,0
65	48	61	27	44,0	37,2	16	16,0	13,5
63	48	55	29	44,0	37,0	19	16,0	14,0
58	62	50	31	47,0	39,0	20	16,5	14,5
63	49	46	33	50,0	41,0	21	17,0	15,0
63	49	43	34	50,0	43,0	23	17,5	16,7
68	48	45	36	50,0	45,0	25	18,0	18,3
73	49	41	38	50,0	53,0	27	19,0	20,0
69	50	37	40	51,0	56,7	29	20,0	21,7
73		36	41	53,0	60,3	31	21,5	23,3
78		37	43	55,5	64,0	29,5	23,0	25,0
75		38	46	58,0	67,7	28	23,5	26,3
86		39	45	59,7	71,3	30,5	24,0	27,7
72		40	44	61,3	75,0	33	24,0	29,0
77		44	43	63,0	79,3	39,5	24,0	30,0
82		46	43	65,0	83,5	46	24,0	31,0
87	71	43	43	68,0	87,8	36	24,0	32,0
91		45	44	64,5	92,0	36	25,7	34,7
96	73	43	45	61,0	91,0	43	27,3	37,3
101	74	46	46	60,0	90,0	50	29,0	40,0
106	76	48	48	61,0	91,3	49,5	33,0	41,0
101	78	53	50	58,0	92,7	49	37,0	42,0
97	80	58	53	56,0	94,0	51	35,5	43,0
92	80	59	55	55,0	93,5	53	34,0	39,7
110	86	57	57	51,0	93,0	62	34,0	36,3
110	88	64	59	47,0	88,0	55	34,0	33,0
110	90	68	61	44,0	78,0	56	34,0	32,7
106	91	72	66	42,0	68,0	54	39,0	32,3
102	92	76	68	40,0	90,0	58	41,0	32,0
101	91	80	72	40,0	91,0	58	43,0	31,7
100	92	84	74	41,0	92,0	59	45,0	31,3
99	94	86	75	42,0	93,0	60	44,0	31,0
101	95	92	76	45,0	94,0	59	43,0	29,5
102	94	97	79	48,0	93,0	62	42,0	28,0
103	93	103	80	52,0	92,0	63	43,5	26,5
104	92	108	80	59,0	91,9	64,5	45,0	25,0
105	91	106	87	68,0	91,9	66	47,0	29,0
107	76	107	89	70,0	91,8		49,0	33,0
108	81	113	89	77,0	91,7		49,7	37,0
110	79	114	89	79,0	91,6		50,3	40,0
111	80	115	94	81,0	91,6		51,0	43,0
112	82	126	99	85,0	91,5		53,3	46,0
114	73	103	101	87,0	91,4		55,7	45,7
115	63	125	104	90,0	91,3		58,0	45,3
119	60	116	106	91,0	91,3		58,0	45,0
122	61	121	108	93,0	91,2		58,0	43,0
124	64,5	124	106	95,7	91,1		58,0	41,0
126	68	126	107	98,3	91,1		58,7	39,0
126	74	127	99	101,0	91,0		59,3	37,0
127	79	124	109	99,0	90,9		60,0	35,0
131	84	128	112	101,0	90,8		60,3	33,0
130	89	64	116	103,0	90,8		60,7	29,0
129	90	111	119	103,0	90,7		61,0	25,0
127	93	127	121	100,5	90,6		60,8	21,0
126	95	147	119	98,0	90,5		60,5	20,5
127	99	55	118	102,0	90,5		60,3	20,0
127	102	134	116	100,0	90,4		60,0	19,5
127	102	140	115	106,0	90,3		59,0	19,0
127	86	140	113	100,0	90,2		58,0	21,3
130	79	139	111	104,0	90,2		57,7	23,7
133	71	141	110	104,0	90,1		57,3	26,0
133	69	143	108	104,0	90,0		57,0	27,0
133	71	145	106	95,5	90,0		56,5	28,0
133	75	147	105	87,0	89,9		56,0	29,0
131		114	103	78,5	89,8		55,7	32,7
128	79	146	102	70,0	89,7	86	55,3	36,3
128	82	149	100	67,5	89,7	85,5	55,0	40,0
127	94	141	98	65,0	89,6	85	52,0	39,5
127		132	97	64,0	89,5	86	49,0	39,0
126	96	122	95	65,0	89,4	87	46,0	37,0
125	97	122	143	65,0	89,4	88	46,3	35,0
124	101	121	147	66,0	89,3	88	46,7	31,5
122	104	120	151	66,0	89,2	88	47,0	28,0
119	105	117	149	71,0	89,2	88	45,5	26,0
117	107	117	146	75,0	89,1	87,5	44,0	24,0
119	108	118	142	79,0	89,0	87	44,0	26,3
120	106	118	140	83,0	88,9	86,4	44,0	28,7
124	112	119	138	89,0	88,9	85,8	44,0	31,0
127	113	120	146	95,0	88,8	85,2	45,0	31,0
130	116	121	149	99,5	88,7	84,6	46,0	31,0
132	118	122	152	104,0	88,6	84	45,0	31,5
133	117	128	151	106,0	88,6	84,5	44,0	32,0
135	121	129	149	111,0	88,5	85	39,0	32,0
136	116	125	147	114,0	88,4	85,5	34,0	32,0
137	117	125	149	117,0	88,3	86		32,0
137	115	124	152	122,0	88,3	86,5	32,0	32,0
138	116	125	151	122,5	88,2	87	33,0	32,0
135	119	127	153	123,0	86,7	87,5	40,0	31,5
133	124	142	154	123,0	86,9	88	40,0	31,0
130	123	126	151	126,5	87,2	88	42,0	31,3
127	149	135	147	130,0	87,4	88	46,0	31,7
125	129	146	151	131,0	88,6	88	50,0	32,0
122	130	145	145	131,0	87,4	88	52,5	31,7
119	137	152	139	129,5	86,2	88	55,0	31,3
116	141	158	138	128,0	85,0	88	59,0	31,0
114	143	124	137	130,0	84,6	88,33333333	62,3	30,5
111	143	152	134	131,0	84,2	88,66666667	65,7	30,0
114	144	155	129	129,0	83,8	89	69,0	31,7
116	145	157	135	127,0	83,3	89	69,7	33,3
116	142	154	139	124,0	82,9	89	70,3	35,0
117	140	143	143	121,0	82,5	89	71,0	36,7
117	141	149	139	119,0	82,1	89	73,0	38,3
118	142	143	139	115,0	81,7	89	75,0	40,0
118	174	136	139	111,0	81,3	89	76,0	44,7
118	145	134	139	109,5	80,8	89	77,0	49,3
119	145	132	139	108,0	80,4	89	76,7	54,0
119	146,5	137	141	107,0	80,0	89	76,3	55,0
120	148	126	142	106,0	86,8	89	76,0	58,0
120	148	119	144	105,0	93,7	90	77,0	61,0
121	148	124	139	104,5	100,5	91	78,0	61,5
121	148	128	136	104,0	107,4	92	78,5	62,0
121	146	119	132	103,0	114,2	91,25	79,0	62,5
122	144	112	128	102,0	121,1	90,5	74,0	63,0
122	144	110	125	102,5	127,9	89,75	69,0	64,0
123	134	109	122	103,0	134,8	89	64,0	65,0
123	134	113	115	106,0	141,6	88,25	60,0	65,5
123	135	116	118	104,0	148,5	87,5	56,0	66,0
124	133	117	112	105,0	155,3	86,75	54,8	66,3
124	136	112	106	102,5	144,2	86	53,6	66,7
125	136	101	105	100,0	62,9		52,4	67,0
125	139	95	103	96,0	63,0		51,2	67,5
126	138	89	99	94,0	63,1		50,0	68,0
126	137	84	95	92,0	63,2		45,0	67,0
126	136	79	96	91,0	63,3		42,0	66,0
127	145	73	97	90,0	63,5		42,3	67,5
127	139	68	98	91,0	63,6		42,6	69,0
128	148	96	97	93,0	63,7		42,9	69,7
128	144	36	95	96,0	63,8		43,1	70,3
129	144	87	96	96,0	63,9		43,4	71,0
130	144	104	101	98,7	64,0		43,7	71,0
131	144	120	106	101,3	64,1		44,0	71,0
132	145	117	108	104,0	64,2		41,8	71,0
134	145	113	111	103,2	64,3		39,5	71,0
135	145	110	112	102,3	64,5		37,3	71,0
139	145	124	115	101,5	64,6		35,0	71,0
144	145	127	116	100,7	64,7		32,8	71,0
148	145	129	113	99,8	64,8		30,5	71,5
147	145	132	110	99,0	64,9		28,3	72,0
147	145	96	109	113,5	65,0		26,0	73,0
146	146	79	107	128,0	65,1		26,0	74,0
145	146	61	107	99,0	65,2		25,9	73,0
144	146	71	107	98,0	65,3		25,7	72,0
143	146	128	110	88,0	65,5		25,6	71,5
141	146	99	109	87,0	65,6		25,4	71,0
139	145	104	106	86,0	65,7	77	25,3	72,0
137	145	108	105	80,3	65,8	81	25,1	73,0
137	144	113	103	74,7	65,9	80,5	25,0	73,5
137	144	117	103	69,0	66,0	80	26,7	74,0
151	143	122	102	69,0	66,1	80	28,3	74,0
164	142	120	101	69,0	66,2	80	30,0	74,0
178	135	118	101	69,0	66,3	77	33,5	73,5
151	128	116	102	69,0	66,4	74	37,0	73,0
123	128	114	103	71,0	66,6	74,5	39,0	72,0
126	128	113	103	70,0	66,7	75	41,0	71,0
126	126	113	104	68,0	66,8	75	43,0	71,5
132	126	112	103	66,0	66,9	75	45,3	72,0
125	126	112	104	67,5	67,0	75	47,7	71,0
124	113	111	106	69,0	67,1	76,5	50,0	70,0
123	127	111	107	70,5	67,2	78	51,0	69,0
125	132,5	110	106	72,0	67,3	76,5	52,0	68,0
127	138	106	104	75,0	67,4	75	53,0	67,0
128	136	102	103	78,0	67,6	74,33333333	54,3	66,0
129	65	99	104	72,0	67,7	73,66666667	55,7	64,5
129	129	95	104	74,7	67,8	73	57,0	63,0
130	129	91	105	77,3	67,9	73	56,5	63,0
132	127	87	105	80,0	68,0	73	56,0	63,0
133		84	105	81,0	68,1	73	57,5	62,7
135	118	80	105	82,0	68,2	73	59,0	62,3
137	114	76	103	82,0	68,3	72	59,7	62,0
140	117	74	102	81,0	68,4	71	60,3	62,0
143	119	73	101	80,3	68,6	70	61,0	62,0
141	121	73	100	79,7	68,7	70	61,0	62,0
141	119	77	98	79,0	68,8	70	61,0	62,0
141	119	81	96	78,0	68,9	70,5	61,0	59,3
140	135	83	93	78,0	69,0	71	61,0	56,7
140	125	83	91	78,0	69,0	68,33333333	61,0	54,0
143	68	85	89	78,0	69,0	65,66666667	54,3	53,5
141	130	86	86	77,3	42,5	63	47,7	53,0
143	119	78	86	76,7	16,0	64	41,0	54,5
136	114,2	75	85	76,0	63,0	65	46,0	56,0
140	109,4	72	85	74,0	63,0	64	51,0	55,0
137	104,6	66	84	74,0	63,0	63	56,0	54,0
150	99,8	63	84	73,0	63,0	62	55,3	53,0
148	95	68	85	75,0	60,0	60,75	54,7	51,5
168	98	72	85	76,0	65,0	59,5	54,0	50,0
150	102	77	85	77,0	65,0	58,25	53,0	49,5
163	105	65	85	78,0	64,0	57	52,0	49,0
141	101	61	85	76,0	63,0	56	51,0	48,0
142	96	59	85	74,0	64,0	55	50,0	47,0
141	103	68	87	73,5	64,0		49,0	46,0
140	103	70	83	73,0	64,0		48,0	46,0
141	104	64	80	72,3	63,0		47,0	46,0
139	103	57	76	71,5	62,0		47,3	45,7
138	107	45	76	70,8	64,0		47,7	45,3
136	107,5	47	76	70,0	60,0		48,0	45,0
134	108	49	78	69,3	59,0		46,3	44,5
133	107	51	78	68,5	58,0		44,5	44,0
131	112	42	80	67,8	60,0		42,8	43,5
129	110	41	81	67,0	57,5		41,0	43,0
128	110	40	82	67,0	55,0		40,0	43,5
126	108	44	84	67,0	55,0		39,0	44,0
125	104,5	47	85	67,0	54,0		38,0	44,3
123	101	49	86	67,0	53,0		36,5	44,7
121	81	55	87	67,0	42,0		35,0	45,0
120	61	48	88	67,0	52,0		32,7	44,0
118	99	48	88	67,0	51,0		30,3	43,0
116	85	48	89	67,0	51,5		28,0	42,5
115	112	48	90	67,0	52,0		28,7	42,0
113	120	48	90	67,0	53,0		29,3	42,3
116	115	48	89	67,3	54,0		30,0	42,7
118	78	48	88	67,5	64,0		31,3	43,0
119	113	48	87	67,8	74,0		32,7	43,3
127	57	48	86	68,0	65,5		34,0	43,7
123	76	48	85	71,4	57,0		34,5	44,0
121	96	48	85	74,8	57,0		35,0	44,3
130	115	48	84	78,2	57,0		35,5	44,5
140	104	48	86	81,6	57,0		36,0	44,8
145	92	48	88	85,0	57,0		36,9	45,0
								45,3
