	20	31,0	69,0	29,0	45,5
	55	31,0	57,5	27,5	45,0
	90	31,0	46,0	26,0	44,5
	67	28,5	34,5	31,5	44,0
	43	26,0	23,0	37,0	69,0
	20	23,5	29,9	31,5	59,2
	30	21,0	36,7	26,0	49,4
	40	18,5	43,6	26,0	39,6
	40	16,0	50,4	26,0	29,8
	40	12,7	57,3	23,0	20,0
	40	9,3	64,1	20,0	17,7
	40	6,0	71,0	20,0	15,3
	43	21,5	55,3	20,0	13,0
	47	37,0	39,7	23,7	11,7
	50	32,5	24,0	27,3	10,3
	45	28,0	31,3	31,0	9,0
	43,0	31,0	38,5	27,0	30,0
	44,0	34,0	45,8	23,0	28,2
	45,0	36,3	53,0	31,0	26,4
	46,0	38,7	49,0	39,0	24,6
	44	41,0	48,9	33,5	22,8
	43	42,0	48,7	28,0	21,0
	41	43,0	48,6	28,0	20,0
	39	48,0	48,4	28,0	19,0
	38	46,5	48,3	25,5	19,3
	36	45,0	48,1	23,0	19,7
	35	46,0	48,0	23,0	20,0
	33	46,0	47,9	23,0	19,5
	31	46,0	47,7	24,0	19,0
	30	45,0	47,6	25,0	17,0
	27,0	46,0	47,4	23,0	15,0
	30	44,0	47,3	21,0	15,5
	30	43,0	47,1	20,5	16,0
	30	42,0	47,0	20,0	16,0
	33	41,3	45,0	24,5	16,0
	35	40,7	43,0	29,0	16,5
	38	40,0	58,0	27,7	17,0
	32,0	40,0	55,3	26,3	19,0
	33,0	40,0	52,7	25,0	21,0
	33,0	40,0	50,0	24,5	22,0
	32,0	40,0	49,7	24,0	23,0
	40	40,7	49,3	23,5	21,5
	40	41,3	49,0	23,0	20,0
	40	42,0	50,0	23,0	20,7
	40	43,0	49,7	23,0	21,3
	40	43,0	49,3	19,0	22,0
	40	39,5	49,0	18,0	21,0
	40	36,0	49,5	19,5	22,3
	40	34,0	50,0	21,0	23,7
	40	36,0	49,3	26,0	25,0
	40	35,0	48,7	31,0	23,5
	40	35,0	48,0	25,5	22,0
	40	36,0	48,5	20,0	21,5
	40	40,0	49,0	18,0	21,0
	37,0	44,0	49,0	21,0	21,7
	43,0	52,0	48,0	28,0	22,3
	45,0	50,0	48,0	29,0	23,0
	43,0	47,0	48,0	31,0	23,5
	45,0	46,0	47,5	19,0	24,0
	45,0	47,0	47,0	21,0	24,5
	43,0	48,0	46,5	22,0	25,0
	41,0	48,5	46,0	31,0	23,5
	40,0	49,0	113,0	22,0	22,0
	39,0	50,0	44,0	19,0	22,0
	38,0	56,0	43,9	19,0	22,0
	41,0	58,0	43,7	19,1	22,0
	40,0	57,0	43,6	19,1	22,0
	40	56,0	43,4	19,1	22,0
	40,0	53,0	43,3	19,2	21,3
55	42,0	50,0	43,2	19,2	20,7
61	42,0	47,0	43,0	19,2	20,0
53	43,0	47,0	42,9	19,3	20,0
48	44,0	47,0	42,7	19,3	20,0
55	45,0	46,0	42,6	19,3	20,0
57	46,0	45,0	42,5	19,4	20,0
55	43,0	45,7	42,3	19,4	20,0
53	43,0	46,3	42,2	19,4	20,0
54	42,0	47,0	42,0	19,5	20,0
52	43,0	46,0	41,9	19,5	20,0
52	45,0	46,5	41,8	19,5	20,0
49	43,0	47,0	41,6	19,5	19,3
67	46,0	42,0	41,5	19,6	18,7
53	40	41,0	41,3	19,6	18,0
85	40	40,0	41,2	19,6	18,3
96	40	46,0	41,1	19,7	18,5
89	40	41,0	40,9	19,7	18,8
53	40	42,0	40,8	19,7	19,0
54	40	42,0	40,6	19,8	19,0
51	40	47,0	40,5	19,8	19,0
51	40	46,5	40,4	19,8	18,7
51	41	46,0	40,2	19,9	18,3
50	41	44,8	40,1	19,9	18,0
50	42	43,5	39,9	19,9	18,0
50	43	42,3	39,8	20,0	18,0
50	43	41,0	39,6	20,0	18,0
48	44	40,7	39,5	20,0	18,0
46	45	40,3	39,4	20,0	18,0
43	45	40,0	39,2	20,0	17,7
39	46	40,5	39,1	20,0	17,3
39	45,0	41,0	38,9	19,0	17,0
40	45,0	39,5	38,8	19,3	16,7
41	47,0	38,0	38,7	19,7	16,3
40	44,0	38,0	38,5	20,0	16,0
59	41,0	38,0	38,4	20,0	15,5
79	40,0	38,0	38,2	20,0	15,0
98	38,0	38,0	38,1	19,6	15,0
87	40,0	40,0	38,0	19,2	15,0
76	41,0	41,0	37,8	18,8	15,0
66	42,0	44,3	37,7	18,4	14,5
55	41,0	46,0	37,5	18,0	14,0
44	40,5	46,0	37,4	18,0	13,5
43	40,0	46,0	37,3	18,0	13,0
42	44,0	46,0	37,1	18,0	13,0
42	45,0	46,0	37,0	18,0	13,0
41	45,0	47,0	36,8	18,0	13,0
39	44,0	47,0	36,7	18,0	13,0
36	46,0	46,0	82,4	18,0	13,0
41	43,0	45,0	83,6	18,0	14,0
46	42,5	44,0	84,8	14,4	14,0
78	42,0	44,5	86,0	10,8	13,0
38	45,0	45,0	90,1	7,2	13,0
34	40,5	45,0	88,7	3,6	13,0
30	36,0	45,7	87,4	0,0	14,0
47	35,5	46,0	86,0	19,0	15,0
40	35,0	40,0	86,1	18,7	13,0
46	35,0	38,0	86,2	18,3	13,0
45	34,0	34,7	86,3	18,0	13,0
44	36,0	33,0	86,3	18,0	13,0
42	40,0	35,0	86,4	18,0	13,3
40	40,0	37,0	86,5	18,0	13,7
43	39,0	36,0	86,6	18,0	14,0
39	38,0	36,0	86,7	18,0	14,5
35	37,0	35,0	86,8	18,0	15,0
33	37,0	34,0	86,8	18,0	14,5
32	37,0	33,0	86,9	18,0	14,0
38	36,7	32,3	87,0	18,0	13,3
31	36,3	32,0	83,3	18,0	12,7
29	36,0	34,7	79,6	17,7	12,0
30	39,0	36,0	75,9	17,3	11,5
31	36,5	34,0	72,2	17,0	11,0
33	34,0	33,0	68,5	17,3	10,5
32	34,0	34,0	64,7	17,5	10,0
31	29,0	36,7	61,0	17,8	10,3
31	33,0	38,0	57,3	18,0	10,7
31	32,0	34,0	53,6	17,8	11,0
30	32,0	32,0	49,9	17,5	11,5
35	31,5	32,0	46,2	17,3	12,0
35	31,0	32,0	41,7	17,0	12,0
42	31,0	33,0	16,2		12,0
