0	11.100000000000001	0.0	-6.899999999999999	2.6000000000000014	-19.9	13.100000000000001
1	24.200000000000003	0.0	-9.799999999999997	-3.799999999999997	-19.799999999999997	9.200000000000003
2	28.14	0.0	-8.86	-8.560000000000002	-19.86	9.14
3	27.4	0.0	-5.600000000000001	-8.600000000000001	-22.6	9.399999999999999
4	19.120000000000005	0.0	-3.8799999999999955	-5.479999999999997	-18.879999999999995	9.120000000000005
5	10.560000000000002	0.0	-2.039999999999999	-1.6400000000000006	-16.439999999999998	9.560000000000002
6	27.4	0.0	-6.800000000000004	-4.399999999999999	-19.6	3.3999999999999986
7	28.34000000000001	0.0	-7.459999999999987	-3.059999999999988	-21.65999999999999	3.8400000000000105
8	26.879999999999995	0.0	-9.520000000000003	-3.1200000000000045	-17.120000000000005	2.8799999999999955
9	26.160000000000004	0.0	-10.839999999999996	-5.1399999999999935	-12.839999999999996	2.6600000000000037
10	25.58	0.0	-11.620000000000005	-7.1200000000000045	-9.420000000000002	2.5799999999999983
11	27.299999999999997	0.0	-11.200000000000003	-7.700000000000003	-12.700000000000003	4.299999999999997
12	27.939999999999998	0.0	-10.760000000000005	-7.060000000000002	-16.060000000000002	5.939999999999998
13	27.0	0.0	-12.0	-8.0	-13.0	6.0
14	26.5	0.0	-10.5	-8.5	-14.0	6.5
15	26.299999999999997	0.0	-8.700000000000003	-8.700000000000003	-14.700000000000003	5.799999999999997
16	26.200000000000003	0.0	-7.799999999999997	-9.799999999999997	-12.799999999999997	4.200000000000003
17	27.160000000000004	0.0	-9.139999999999993	-8.839999999999996	-13.839999999999996	4.660000000000004
18	25.75999999999999	0.0	-12.940000000000012	-7.940000000000012	-7.640000000000008	2.759999999999991
19	24.060000000000002	0.0	-16.939999999999998	-7.239999999999995	-1.7399999999999949	1.8599999999999994
20	21.679999999999993	0.0	-18.02000000000001	-7.320000000000007	3.4799999999999898	0.1799999999999926
21	19.78	0.0	-18.72	-9.32	9.180000000000007	-0.9200000000000017
22	18.700000000000003	0.0	-19.5	-11.599999999999994	14.700000000000003	-2.299999999999997
